ZCTA5,concat_county_name,concat_state_name
83328,Twin Falls County,Idaho
83330,Gooding County,Idaho
83332,Gooding County|Twin Falls County,Idaho
83333,Blaine County,Idaho
83334,Twin Falls County,Idaho
83335,Jerome County,Idaho
83336,Minidoka County,Idaho
83337,Camas County|Elmore County,Idaho
83338,Gooding County|Jerome County|Lincoln County,Idaho
83340,Blaine County,Idaho
83341,Twin Falls County,Idaho
83342,Box Elder County|Cassia County|Oneida County,Idaho|Utah
83344,Cassia County|Twin Falls County,Idaho
83346,Cassia County,Idaho
83347,Jerome County|Lincoln County|Minidoka County,Idaho
83348,Blaine County,Idaho
83349,Lincoln County,Idaho
83350,Blaine County|Cassia County|Minidoka County,Idaho
83352,Blaine County|Camas County|Lincoln County,Idaho
83353,Blaine County,Idaho
83354,Blaine County,Idaho
83355,Gooding County,Idaho
83401,Bonneville County|Jefferson County,Idaho
83402,Bingham County|Bonneville County|Jefferson County,Idaho
83404,Bonneville County,Idaho
83406,Bonneville County,Idaho
83414,Teton County,Wyoming
83420,Fremont County,Idaho
83421,Fremont County,Idaho
83422,Teton County,Idaho
83423,Clark County,Idaho
83424,Teton County,Idaho
83425,Jefferson County,Idaho
83427,Bonneville County,Idaho
83428,Bonneville County,Idaho
83429,Fremont County,Idaho
83431,Jefferson County,Idaho
83433,Fremont County,Idaho
83434,Jefferson County|Madison County,Idaho
83435,Clark County|Jefferson County,Idaho
83436,Fremont County|Madison County|Teton County,Idaho
83440,Fremont County|Madison County,Idaho
83442,Jefferson County,Idaho
83443,Bonneville County|Jefferson County|Madison County,Idaho
83444,Jefferson County,Idaho
83445,Fremont County|Madison County,Idaho
83446,Clark County,Idaho
83448,Fremont County|Madison County,Idaho
83449,Bonneville County,Idaho
83450,Jefferson County,Idaho
83451,Fremont County|Madison County,Idaho
83452,Teton County,Idaho
83454,Bonneville County,Idaho
83455,Teton County,Idaho
83460,Madison County,Idaho
83462,Lemhi County,Idaho
83463,Lemhi County,Idaho
83464,Clark County|Lemhi County,Idaho
83465,Lemhi County,Idaho
83466,Lemhi County,Idaho
83467,Lemhi County,Idaho
83468,Lemhi County,Idaho
83469,Lemhi County,Idaho
83501,Nez Perce County,Idaho
83520,Clearwater County,Idaho
83522,Idaho County,Idaho
83523,Lewis County,Idaho
83524,Lewis County|Nez Perce County,Idaho
83525,Idaho County,Idaho
83526,Idaho County,Idaho
83530,Idaho County,Idaho
83533,Idaho County,Idaho
83535,Latah County|Nez Perce County,Idaho
83536,Idaho County|Lewis County,Idaho
83537,Clearwater County|Latah County|Nez Perce County,Idaho
83539,Idaho County,Idaho
83540,Nez Perce County,Idaho
83541,Clearwater County|Nez Perce County,Idaho
83542,Idaho County,Idaho
83543,Lewis County,Idaho
83544,Clearwater County|Lewis County,Idaho
83545,Nez Perce County,Idaho
83546,Clearwater County,Idaho
83547,Idaho County,Idaho
83548,Lewis County|Nez Perce County,Idaho
83549,Idaho County,Idaho
83552,Idaho County,Idaho
83553,Clearwater County,Idaho
83554,Idaho County,Idaho
83555,Lewis County|Nez Perce County,Idaho
83601,Elmore County,Idaho
83602,Boise County,Idaho
83604,Owyhee County,Idaho
83605,Canyon County,Idaho
83607,Canyon County|Gem County|Payette County,Idaho
83610,Washington County,Idaho
83611,Valley County,Idaho
83612,Adams County,Idaho
83615,Valley County,Idaho
83616,Ada County|Gem County,Idaho
83617,Gem County,Idaho
83619,Payette County,Idaho
83622,Boise County,Idaho
83623,Elmore County,Idaho
83624,Elmore County|Owyhee County,Idaho
83626,Canyon County,Idaho
83627,Elmore County|Owyhee County,Idaho
83628,Owyhee County,Idaho
83629,Boise County|Gem County,Idaho
83631,Boise County,Idaho
83632,Adams County,Idaho
83633,Elmore County,Idaho
83634,Ada County|Canyon County,Idaho
83636,Gem County,Idaho
83637,Boise County,Idaho
83638,Adams County|Idaho County|Valley County,Idaho
83639,Owyhee County,Idaho
83641,Ada County|Canyon County|Owyhee County,Idaho
83642,Ada County,Idaho
83643,Adams County,Idaho
83644,Canyon County,Idaho
83645,Washington County,Idaho
83646,Ada County,Idaho
83647,Elmore County,Idaho
83648,Elmore County,Idaho
83650,Owyhee County,Idaho
83651,Canyon County,Idaho
83654,Adams County|Idaho County,Idaho
83655,Payette County,Idaho
83656,Canyon County,Idaho
83657,Gem County|Valley County,Idaho
83660,Canyon County|Payette County,Idaho
83661,Payette County|Washington County,Idaho
83666,Boise County,Idaho
83669,Ada County|Canyon County,Idaho
83670,Boise County|Gem County,Idaho
83671,Idaho County,Idaho
83672,Washington County,Idaho
83676,Canyon County,Idaho
83677,Valley County,Idaho
83686,Canyon County,Idaho
83687,Ada County|Canyon County,Idaho
83702,Ada County|Boise County,Idaho
83703,Ada County,Idaho
83704,Ada County,Idaho
83705,Ada County,Idaho
83706,Ada County,Idaho
83709,Ada County,Idaho
83712,Ada County,Idaho
83713,Ada County,Idaho
83714,Ada County,Idaho
83716,Ada County|Boise County|Elmore County,Idaho
83801,Bonner County|Kootenai County,Idaho
83802,Shoshone County,Idaho
83803,Bonner County|Kootenai County,Idaho
83804,Bonner County,Idaho
83805,Boundary County,Idaho
83806,Latah County,Idaho
83808,Shoshone County,Idaho
83809,Bonner County,Idaho
83810,Kootenai County|Shoshone County,Idaho
83811,Bonner County,Idaho
83812,Shoshone County,Idaho
83813,Bonner County,Idaho
83814,Kootenai County,Idaho
83815,Kootenai County,Idaho
83821,Bonner County,Idaho
83822,Bonner County,Idaho
83823,Clearwater County|Latah County,Idaho
83824,Benewah County,Idaho
83825,Bonner County,Idaho
83826,Boundary County,Idaho
83827,Clearwater County,Idaho
83830,Benewah County|Shoshone County,Idaho
83832,Latah County|Nez Perce County,Idaho
83833,Benewah County|Kootenai County,Idaho
83834,Latah County,Idaho
83835,Kootenai County,Idaho
83836,Bonner County,Idaho
83837,Shoshone County,Idaho
83839,Shoshone County,Idaho
83840,Bonner County,Idaho
83841,Bonner County,Idaho
83842,Kootenai County,Idaho
83843,Latah County,Idaho
83844,Latah County,Idaho
83845,Boundary County,Idaho
83846,Shoshone County,Idaho
83847,Boundary County,Idaho
83848,Bonner County,Idaho
83849,Shoshone County,Idaho
83850,Shoshone County,Idaho
83851,Benewah County,Idaho
83852,Bonner County,Idaho
83854,Kootenai County,Idaho
83855,Latah County,Idaho
83856,Bonner County,Idaho
83857,Latah County,Idaho
83858,Kootenai County,Idaho
83860,Bonner County,Idaho
83861,Benewah County|Kootenai County|Shoshone County,Idaho
83864,Bonner County|Boundary County,Idaho
83866,Benewah County,Idaho
83867,Shoshone County,Idaho
83868,Shoshone County,Idaho
83869,Bonner County|Kootenai County,Idaho
83870,Benewah County,Idaho
83871,Latah County,Idaho
83872,Latah County,Idaho
83873,Shoshone County,Idaho
83874,Shoshone County,Idaho
83876,Kootenai County,Idaho
84001,Duchesne County,Utah
84002,Duchesne County,Utah
84003,Utah County,Utah
84004,Utah County,Utah
84005,Utah County,Utah
84006,Salt Lake County,Utah
84007,Duchesne County,Utah
84010,Davis County,Utah
84013,Utah County,Utah
84014,Davis County,Utah
84015,Davis County,Utah
84017,Summit County,Utah
84018,Morgan County,Utah
84020,Salt Lake County|Utah County,Utah
84021,Duchesne County,Utah
84022,Juab County|Tooele County,Utah
84023,Daggett County,Utah
84024,Summit County,Utah
84025,Davis County,Utah
84026,Uintah County,Utah
84027,Duchesne County,Utah
84028,Rich County,Utah
84029,Tooele County,Utah
84031,Duchesne County,Utah
84032,Wasatch County,Utah
84033,Summit County,Utah
84034,Juab County|Tooele County|White Pine County,Nevada|Utah
84035,Uintah County,Utah
84036,Summit County|Wasatch County,Utah
84037,Davis County,Utah
84038,Rich County,Utah
84039,Uintah County,Utah
84040,Davis County,Utah
84041,Davis County,Utah
84042,Utah County,Utah
84043,Utah County,Utah
84044,Salt Lake County,Utah
84045,Utah County,Utah
84046,Daggett County,Utah
84047,Salt Lake County,Utah
84049,Wasatch County,Utah
84050,Morgan County,Utah
84051,Duchesne County,Utah
84052,Duchesne County|Uintah County,Utah
84053,Duchesne County|Uintah County,Utah
84054,Davis County,Utah
84055,Summit County,Utah
84056,Davis County,Utah
84057,Utah County,Utah
84058,Utah County,Utah
84060,Summit County|Wasatch County,Utah
84061,Summit County,Utah
84062,Utah County,Utah
84063,Uintah County,Utah
84064,Rich County,Utah
84065,Salt Lake County,Utah
84066,Duchesne County|Uintah County,Utah
84067,Weber County,Utah
84069,Tooele County,Utah
84070,Salt Lake County,Utah
84071,Tooele County,Utah
84072,Duchesne County,Utah
84073,Duchesne County,Utah
84074,Tooele County,Utah
84075,Davis County,Utah
84076,Uintah County,Utah
84078,Daggett County|Uintah County,Utah
84080,Tooele County,Utah
84081,Salt Lake County,Utah
84082,Wasatch County,Utah
84083,Box Elder County|Juab County|Tooele County,Utah
84084,Salt Lake County,Utah
84085,Uintah County,Utah
84086,Rich County,Utah
84087,Davis County,Utah
84088,Salt Lake County,Utah
84092,Salt Lake County,Utah
84093,Salt Lake County,Utah
84094,Salt Lake County,Utah
84095,Salt Lake County,Utah
84096,Salt Lake County,Utah
84097,Utah County,Utah
84098,Summit County,Utah
84101,Salt Lake County,Utah
84102,Salt Lake County,Utah
84103,Salt Lake County,Utah
84104,Salt Lake County,Utah
84105,Salt Lake County,Utah
84106,Salt Lake County,Utah
84107,Salt Lake County,Utah
84108,Salt Lake County,Utah
84109,Salt Lake County,Utah
84111,Salt Lake County,Utah
84112,Salt Lake County,Utah
84113,Salt Lake County,Utah
84115,Salt Lake County,Utah
84116,Salt Lake County,Utah
84117,Salt Lake County,Utah
84118,Salt Lake County,Utah
84119,Salt Lake County,Utah
84120,Salt Lake County,Utah
84121,Salt Lake County,Utah
84123,Salt Lake County,Utah
84124,Salt Lake County,Utah
84128,Salt Lake County,Utah
84144,Salt Lake County,Utah
84180,Salt Lake County,Utah
84301,Box Elder County,Utah
84302,Box Elder County,Utah
84304,Cache County,Utah
84305,Cache County,Utah
84306,Box Elder County,Utah
84307,Box Elder County,Utah
84308,Cache County,Utah
84309,Box Elder County,Utah
84310,Weber County,Utah
84311,Box Elder County,Utah
84312,Box Elder County,Utah
84313,Box Elder County,Utah
84314,Box Elder County,Utah
84315,Davis County|Weber County,Utah
84316,Box Elder County,Utah
84317,Weber County,Utah
84318,Cache County,Utah
84319,Cache County,Utah
84320,Cache County,Utah
84321,Cache County,Utah
84324,Box Elder County,Utah
84325,Cache County,Utah
84326,Cache County,Utah
84327,Cache County,Utah
84328,Cache County,Utah
84329,Box Elder County,Utah
84330,Box Elder County,Utah
84331,Box Elder County,Utah
84332,Cache County,Utah
84333,Cache County,Utah
84334,Box Elder County,Utah
84335,Cache County,Utah
84336,Box Elder County,Utah
84337,Box Elder County,Utah
84338,Cache County,Utah
84339,Cache County,Utah
84340,Box Elder County,Utah
84341,Cache County,Utah
84401,Weber County,Utah
84403,Weber County,Utah
84404,Weber County,Utah
84405,Davis County|Weber County,Utah
84414,Weber County,Utah
84501,Carbon County,Utah
84511,San Juan County,Utah
84512,San Juan County,Utah
84513,Emery County,Utah
84515,Grand County,Utah
84516,Emery County,Utah
84518,Emery County,Utah
84520,Carbon County,Utah
84521,Emery County,Utah
84522,Emery County,Utah
84523,Emery County,Utah
84525,Emery County|Grand County,Utah
84526,Carbon County|Duchesne County|Utah County,Utah
84528,Emery County,Utah
84529,Carbon County,Utah
84530,San Juan County,Utah
84531,Apache County|San Juan County,Arizona|Utah
84532,Grand County|San Juan County,Utah
84533,Garfield County|Kane County|San Juan County,Utah
84534,San Juan County,Utah
84535,San Juan County,Utah
84536,Navajo County|San Juan County,Arizona|Utah
84537,Emery County,Utah
84539,Carbon County,Utah
84540,Grand County|Uintah County,Utah
84542,Carbon County,Utah
84601,Utah County,Utah
84604,Utah County|Wasatch County,Utah
84606,Utah County,Utah
84620,Sevier County,Utah
84621,Sanpete County,Utah
84622,Sanpete County,Utah
84623,Sanpete County,Utah
84624,Millard County,Utah
84626,Utah County,Utah
84627,Sanpete County,Utah
84628,Juab County|Tooele County,Utah
84629,Sanpete County|Utah County,Utah
84630,Sanpete County,Utah
84631,Millard County,Utah
84632,Sanpete County,Utah
84633,Utah County,Utah
84634,Sanpete County,Utah
84635,Millard County,Utah
84636,Millard County,Utah
84637,Millard County,Utah
84638,Millard County,Utah
84639,Juab County,Utah
84640,Millard County,Utah
84642,Sanpete County,Utah
84643,Sanpete County,Utah
84645,Juab County,Utah
84646,Sanpete County,Utah
84647,Sanpete County,Utah
84648,Juab County,Utah
84649,Millard County,Utah
84651,Utah County,Utah
84652,Sevier County,Utah
84653,Utah County,Utah
84654,Sevier County,Utah
84655,Utah County,Utah
84656,Juab County|Millard County,Utah
84657,Sevier County,Utah
84660,Utah County,Utah
84662,Sanpete County,Utah
84663,Utah County,Utah
84664,Utah County,Utah
84665,Sanpete County,Utah
84667,Sanpete County,Utah
84701,Sevier County,Utah
84710,Kane County,Utah
84711,Sevier County,Utah
84712,Garfield County|Piute County,Utah
84713,Beaver County|Millard County,Utah
84714,Iron County,Utah
84715,Wayne County,Utah
84716,Garfield County,Utah
84718,Garfield County|Kane County,Utah
84719,Iron County,Utah
84720,Iron County,Utah
84721,Iron County,Utah
84722,Washington County,Utah
84723,Piute County,Utah
84724,Sevier County,Utah
84725,Washington County,Utah
84726,Garfield County,Utah
84728,Millard County,Utah
84729,Kane County,Utah
84730,Sevier County,Utah
84731,Beaver County,Utah
84732,Piute County,Utah
84733,Washington County,Utah
84734,Wayne County,Utah
84735,Garfield County,Utah
84736,Garfield County,Utah
84737,Washington County,Utah
84738,Washington County,Utah
84739,Sevier County,Utah
84740,Piute County,Utah
84741,Kane County,Utah
84742,Iron County,Utah
84743,Piute County,Utah
84744,Piute County|Sevier County,Utah
84745,Washington County,Utah
84746,Washington County,Utah
84747,Wayne County,Utah
84749,Wayne County,Utah
84750,Piute County,Utah
84751,Beaver County|Millard County,Utah
84752,Beaver County,Utah
84753,Beaver County|Iron County,Utah
84754,Sevier County,Utah
84755,Kane County,Utah
84756,Iron County|Washington County,Utah
84757,Iron County|Washington County,Utah
84758,Kane County,Utah
84759,Garfield County,Utah
84760,Iron County,Utah
84761,Iron County,Utah
84762,Garfield County|Kane County,Utah
84763,Washington County,Utah
84764,Garfield County,Utah
84765,Washington County,Utah
84766,Sevier County,Utah
84767,Washington County,Utah
84770,Washington County,Utah
84772,Iron County,Utah
84773,Wayne County,Utah
84774,Washington County,Utah
84775,Garfield County|Wayne County,Utah
84776,Garfield County,Utah
84779,Washington County,Utah
84780,Washington County,Utah
84781,Washington County,Utah
84782,Washington County,Utah
